audiencia_id,fecha_audiencia,fecha_limite_oferta,vigencia_inicio,vigencia_fin,tipo_mercado,agente_codigo,agente_iniciales,agente_nombre,cantidad_ofertada,precio_oferta,pct_adjudicado,adjudicada,tipo_curva,ipp_fecha,producto_id,oferta_num
CP-CDNC2025-001,2025-07-03,2025-06-18,2025-08-01,2025-08-31,Regulado,SFEG,SFE,Santa Fe,3.85,310.0,0.0,False,CURVA,2025-04-01,1,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2027-01-01,2027-12-31,Regulado,BTGC,BTG,Btg,90.9,360.0,100.0,True,CURVA,2025-01-05,1,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2027-01-01,2027-12-31,Regulado,BTGC,BTG,Btg,90.9,363.0,100.0,True,CURVA,2025-01-05,1,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2027-01-01,2027-12-31,Regulado,BTGC,BTG,Btg,181.8,365.0,75.85,True,CURVA,2025-01-05,1,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2028-01-01,2028-12-31,Regulado,BTGC,BTG,Btg,95.604,345.0,100.0,True,CURVA,2025-01-05,2,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2028-01-01,2028-12-31,Regulado,BTGC,BTG,Btg,95.604,348.0,100.0,True,CURVA,2025-01-05,2,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2028-01-01,2028-12-31,Regulado,BTGC,BTG,Btg,191.10000000000002,350.0,81.27,True,CURVA,2025-01-05,2,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2029-01-01,2029-12-31,Regulado,BTGC,BTG,Btg,65.69999999999999,335.0,100.0,True,CURVA,2025-01-05,3,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2029-01-01,2029-12-31,Regulado,BTGC,BTG,Btg,65.69999999999999,338.0,100.0,True,CURVA,2025-01-05,3,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2029-01-01,2029-12-31,Regulado,BTGC,BTG,Btg,131.39999999999998,340.0,100.0,True,CURVA,2025-01-05,3,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2030-01-01,2030-12-31,Regulado,BTGC,BTG,Btg,48.20400000000001,320.0,100.0,True,CURVA,2025-01-05,4,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2030-01-01,2030-12-31,Regulado,BTGC,BTG,Btg,48.20400000000001,323.0,100.0,True,CURVA,2025-01-05,4,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2030-01-01,2030-12-31,Regulado,BTGC,BTG,Btg,96.39599999999999,325.0,100.0,True,CURVA,2025-01-05,4,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2031-01-01,2031-12-31,Regulado,BTGC,BTG,Btg,61.29599999999999,304.0,100.0,True,CURVA,2025-01-05,5,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2031-01-01,2031-12-31,Regulado,BTGC,BTG,Btg,61.29599999999999,309.0,100.0,True,CURVA,2025-01-05,5,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2031-01-01,2031-12-31,Regulado,BTGC,BTG,Btg,122.60400000000001,314.0,100.0,True,CURVA,2025-01-05,5,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2032-01-01,2032-12-31,Regulado,BTGC,BTG,Btg,111.99600000000001,304.0,100.0,True,CURVA,2025-01-05,6,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2032-01-01,2032-12-31,Regulado,BTGC,BTG,Btg,111.99600000000001,309.0,100.0,True,CURVA,2025-01-05,6,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2032-01-01,2032-12-31,Regulado,BTGC,BTG,Btg,224.00400000000002,314.0,100.0,True,CURVA,2025-01-05,6,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2033-01-01,2033-12-31,Regulado,BTGC,BTG,Btg,113.90400000000001,299.0,100.0,True,CURVA,2025-01-05,7,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2033-01-01,2033-12-31,Regulado,BTGC,BTG,Btg,113.90400000000001,304.0,100.0,True,CURVA,2025-01-05,7,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2033-01-01,2033-12-31,Regulado,BTGC,BTG,Btg,227.796,309.0,100.0,True,CURVA,2025-01-05,7,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2034-01-01,2034-12-31,Regulado,BTGC,BTG,Btg,116.10000000000001,299.0,100.0,True,CURVA,2025-01-05,8,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2034-01-01,2034-12-31,Regulado,BTGC,BTG,Btg,116.10000000000001,304.0,100.0,True,CURVA,2025-01-05,8,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2034-01-01,2034-12-31,Regulado,BTGC,BTG,Btg,232.10399999999998,309.0,100.0,True,CURVA,2025-01-05,8,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2035-01-01,2035-12-31,Regulado,BTGC,BTG,Btg,118.296,299.0,100.0,True,CURVA,2025-01-05,9,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2035-01-01,2035-12-31,Regulado,BTGC,BTG,Btg,118.296,304.0,100.0,True,CURVA,2025-01-05,9,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2035-01-01,2035-12-31,Regulado,BTGC,BTG,Btg,236.49599999999998,309.0,100.0,True,CURVA,2025-01-05,9,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2036-01-01,2036-12-31,Regulado,BTGC,BTG,Btg,120.804,299.0,100.0,True,CURVA,2025-01-05,10,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2036-01-01,2036-12-31,Regulado,BTGC,BTG,Btg,120.804,304.0,100.0,True,CURVA,2025-01-05,10,2.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2036-01-01,2036-12-31,Regulado,BTGC,BTG,Btg,241.596,309.0,100.0,True,CURVA,2025-01-05,10,3.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2032-01-01,2032-12-31,Regulado,CDNG,CDN,Cedenar,115.59599999999999,316.85,100.0,True,CURVA,2025-01-05,6,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2033-01-01,2033-12-31,Regulado,CDNG,CDN,Cedenar,121.10400000000001,316.85,100.0,True,CURVA,2025-01-05,7,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2034-01-01,2034-12-31,Regulado,CDNG,CDN,Cedenar,127.10400000000001,316.85,100.0,True,CURVA,2025-01-05,8,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2035-01-01,2035-12-31,Regulado,CDNG,CDN,Cedenar,133.404,316.85,100.0,True,CURVA,2025-01-05,9,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2036-01-01,2036-12-31,Regulado,CDNG,CDN,Cedenar,140.304,316.85,100.0,True,CURVA,2025-01-05,10,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2027-01-01,2027-12-31,Regulado,EPTC,EPT,Eptc,6.396000000000001,380.0,0.0,False,CURVA,2025-01-05,1,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2028-01-01,2028-12-31,Regulado,EPTC,EPT,Eptc,6.696000000000001,380.0,0.0,False,CURVA,2025-01-05,2,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2029-01-01,2029-12-31,Regulado,EPTC,EPT,Eptc,5.496,370.0,0.0,False,CURVA,2025-01-05,3,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2030-01-01,2030-12-31,Regulado,EPTC,EPT,Eptc,3.066,350.0,43.28,True,CURVA,2025-01-05,4,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2031-01-01,2031-12-31,Regulado,EPTC,EPT,Eptc,7.800000000000001,340.0,100.0,True,CURVA,2025-01-05,5,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2027-01-01,2036-12-31,Regulado,EPTC,EPT,Eptc,2452.8,350.0,0.0,False,CURVA,2025-05-01,11,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2027-01-01,2027-12-31,Regulado,GECG,GEC,Gecelca,43.8,350.0,100.0,True,CURVA,2025-01-05,1,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2028-01-01,2028-12-31,Regulado,GECG,GEC,Gecelca,43.896,350.0,81.32,True,CURVA,2025-01-05,2,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2029-01-01,2029-12-31,Regulado,GECG,GEC,Gecelca,43.8,350.0,100.0,True,CURVA,2025-01-05,3,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2030-01-01,2030-12-31,Regulado,GECG,GEC,Gecelca,43.8,350.0,100.0,True,CURVA,2025-01-05,4,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2034-01-01,2034-12-31,Regulado,NTCG,NTC,Nitroenergy,86.79599999999999,339.96,0.0,False,CURVA,2025-01-05,8,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2035-01-01,2035-12-31,Regulado,NTCG,NTC,Nitroenergy,90.0,339.96,0.0,False,CURVA,2025-01-05,9,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2036-01-01,2036-12-31,Regulado,NTCG,NTC,Nitroenergy,91.29599999999999,339.96,0.0,False,CURVA,2025-01-05,10,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2027-01-01,2027-12-31,Regulado,SPRG,SPR,Esprod,19.200000000000003,369.8,0.0,False,CURVA,2025-01-05,1,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2028-01-01,2028-12-31,Regulado,SPRG,SPR,Esprod,19.200000000000003,369.3,0.0,False,CURVA,2025-01-05,2,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2029-01-01,2029-12-31,Regulado,SPRG,SPR,Esprod,50.304,361.6000000000001,0.0,False,CURVA,2025-01-05,3,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2030-01-01,2030-12-31,Regulado,SPRG,SPR,Esprod,40.104,349.8999999999999,100.0,True,CURVA,2025-01-05,4,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2031-01-01,2031-12-31,Regulado,SPRG,SPR,Esprod,50.196,343.8999999999999,0.0,False,CURVA,2025-01-05,5,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2032-01-01,2032-12-31,Regulado,SPRG,SPR,Esprod,73.5,335.2,0.0,False,CURVA,2025-01-05,6,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2033-01-01,2033-12-31,Regulado,SPRG,SPR,Esprod,78.0,336.2,0.0,False,CURVA,2025-01-05,7,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2034-01-01,2034-12-31,Regulado,SPRG,SPR,Esprod,78.9,330.5,100.0,True,CURVA,2025-01-05,8,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2035-01-01,2035-12-31,Regulado,SPRG,SPR,Esprod,81.804,329.9,100.0,True,CURVA,2025-01-05,9,1.0
CP-CDNC2025-002,2025-07-31,2025-07-18,2036-01-01,2036-12-31,Regulado,SPRG,SPR,Esprod,122.69999999999999,332.9,100.0,True,CURVA,2025-01-05,10,1.0
CP-CEOC2023-001,2023-06-15,2023-06-01,2024-01-01,2025-12-31,Regulado,CNRC,CNR,Coenersa,95.70564368113985,390.0,0.0,False,PLANO,2023-01-03,4,1.0
CP-CEOC2023-001,2023-06-15,2023-06-01,2026-01-01,2028-12-31,Regulado,CNRC,CNR,Coenersa,154.24573201307095,294.0,0.0,False,PLANO,2023-01-03,5,1.0
CP-CEOC2023-001,2023-06-15,2023-06-01,2026-01-01,2028-12-31,Regulado,ENDG,END,Enel,313.9567520880058,299.12,0.0,False,PLANO,2023-01-03,5,1.0
CP-CEOC2023-001,2023-06-15,2023-06-01,2026-01-01,2028-12-31,Regulado,IAEC,IAE,Ia Energía,39.99930288983444,295.57666666666665,0.0,False,PLANO,2023-01-03,5,1.0
CP-CEOC2023-001,2023-06-15,2023-06-01,2026-01-01,2028-12-31,Regulado,ISGG,ISG,Isagen,397.80240984041086,277.9266666666667,0.0,False,CURVA,2023-01-03,3,1.0
CP-CEOC2023-001,2023-06-15,2023-06-01,2026-01-01,2028-12-31,Regulado,NTCG,NTC,Nitroenergy,242.5624450246408,291.1333333333333,0.0,False,PLANO,2023-01-03,5,1.0
CP-CEOC2023-003,2023-12-22,2023-12-11,2024-01-01,2024-12-31,Regulado,CEOG,CEO,Ceog,47.4,410.0,100.0,True,CURVA,2023-01-08,1,1.0
CP-CEOC2024-001,2024-03-08,2024-02-27,2025-01-01,2033-12-31,Regulado,GASC,GAS,Generarco,742.1306190825817,307.8888888888889,0.0,False,PLANO,2023-01-10,1,1.0
CP-CEOC2024-001,2024-03-08,2024-02-27,2025-01-01,2033-12-31,Regulado,ISGG,ISG,Isagen,598.9,314.4866666666666,0.0,False,PLANO,2023-01-10,1,1.0
CP-CEOC2024-001,2024-03-08,2024-02-27,2025-01-01,2033-12-31,Regulado,NMRG,NMR,Nmrg,388.2,340.3311111111111,0.0,False,PLANO,2023-01-10,1,1.0
CP-CEOC2024-002,2024-09-11,2024-08-29,2026-01-01,2033-12-31,Regulado,CEOG,CEO,Ceog,542.8,306.92125,87.5,True,CURVA,2024-01-07,1,1.0
CP-CEOC2024-002,2024-09-11,2024-08-29,2026-01-01,2033-12-31,Regulado,EPMG,EPM,Epm,552.8,309.00375,0.0,False,CURVA,2024-01-07,1,1.0
CP-CEOC2024-002,2024-09-11,2024-08-29,2026-01-01,2033-12-31,Regulado,ISGG,ISG,Isagen,384.7,305.3125,0.0,False,CURVA,2024-01-07,1,1.0
CP-CEOC2024-003,2024-10-18,2024-10-04,2028-01-01,2028-12-31,Regulado,EPMG,EPM,Epm,53.1,319.25,0.0,False,CURVA,2024-08-01,3,2.0
CP-CEOC2024-003,2024-10-18,2024-10-04,2029-01-01,2029-12-31,Regulado,EPMG,EPM,Epm,59.4,315.75,0.0,False,CURVA,2024-08-01,4,2.0
CP-CEOC2024-003,2024-10-18,2024-10-04,2028-01-01,2028-12-31,Regulado,ISGG,ISG,Isagen,67.9,302.56,100.0,True,CURVA,2024-08-01,3,1.0
CP-CEOC2024-003,2024-10-18,2024-10-04,2029-01-01,2029-12-31,Regulado,ISGG,ISG,Isagen,75.8,299.92,100.0,True,CURVA,2024-08-01,4,1.0
CP-CEOC2024-003,2024-10-18,2024-10-04,2030-01-01,2030-12-31,Regulado,ISGG,ISG,Isagen,75.6,296.94,100.0,True,CURVA,2024-08-01,5,1.0
CP-CEOC2024-003,2024-10-18,2024-10-04,2031-01-01,2031-12-31,Regulado,ISGG,ISG,Isagen,79.4,295.45,100.0,True,CURVA,2024-08-01,6,1.0
CP-CEOC2024-003,2024-10-18,2024-10-04,2032-01-01,2032-12-31,Regulado,ISGG,ISG,Isagen,80.6,295.45,100.0,True,CURVA,2024-08-01,7,1.0
CP-CEOC2024-003,2024-10-18,2024-10-04,2033-01-01,2033-12-31,Regulado,ISGG,ISG,Isagen,84.8,295.45,100.0,True,CURVA,2024-08-01,8,1.0
CP-CEOC2024-004,2025-01-31,2025-01-20,2026-01-01,2026-12-31,Regulado,CEOG,CEO,Ceog,2.7,445.0,100.0,True,CURVA,2024-01-12,1,1.0
CP-CEOC2024-004,2025-01-31,2025-01-20,2025-01-01,2025-12-31,Regulado,DEPG,DEP,Depi,10.8,465.0,100.0,True,CURVA,2024-01-12,1,1.0
CP-CEOC2025-001,2025-07-16,2025-07-03,2026-01-01,2026-08-31,Regulado,CEOG,CEO,Ceog,6.3,363.0,100.0,True,CURVA,2025-04-01,1,1.0
CP-CEOC2025-001,2025-07-16,2025-07-03,2032-01-01,2032-12-31,Regulado,CEOG,CEO,Ceog,45.9,318.63,100.0,True,CURVA,2025-04-01,4,1.0
CP-CEOC2025-001,2025-07-16,2025-07-03,2033-01-01,2033-12-31,Regulado,CEOG,CEO,Ceog,31.9,310.0,100.0,True,CURVA,2025-04-01,5,1.0
CP-CEOC2025-001,2025-07-16,2025-07-03,2028-01-01,2028-12-31,Regulado,EPMG,EPM,Epm,40.7,375.1499999999999,0.0,False,CURVA,2025-04-01,3,1.0
CP-CEOC2025-001,2025-07-16,2025-07-03,2026-01-01,2026-08-31,Regulado,SCEC,SCE,Sol & Cielo,6.0,389.0,0.0,False,CURVA,2025-04-01,1,1.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2027-01-01,2027-12-31,Regulado,DEPG,DEP,Depi,27.8,405.67,0.0,False,CURVA,2025-11-01,1,1.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2029-01-01,2029-12-31,Regulado,DEPG,DEP,Depi,43.7,390.14000000000004,0.0,False,CURVA,2025-11-01,3,1.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2030-01-01,2030-12-31,Regulado,DEPG,DEP,Depi,43.7,378.42,0.0,False,CURVA,2025-11-01,4,1.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2031-01-01,2031-12-31,Regulado,DEPG,DEP,Depi,43.7,372.73,0.0,False,CURVA,2025-11-01,5,1.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2032-01-01,2032-12-31,Regulado,DEPG,DEP,Depi,98.3,363.96,0.0,False,CURVA,2025-11-01,5,2.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2033-01-01,2033-12-31,Regulado,DEPG,DEP,Depi,43.7,361.32,0.0,False,CURVA,2025-11-01,5,3.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2034-01-01,2034-12-31,Regulado,DEPG,DEP,Depi,43.7,361.32,0.0,False,CURVA,2025-11-01,5,4.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2035-01-01,2035-12-31,Regulado,DEPG,DEP,Depi,43.7,361.32,0.0,False,CURVA,2025-11-01,5,5.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2027-01-01,2027-12-31,Regulado,SPRG,SPR,Esprod,21.0,398.3999999999999,0.0,False,CURVA,2025-11-01,1,1.0
CP-CEOC2025-002,2026-01-23,2026-01-12,2028-01-01,2028-12-31,Regulado,SPRG,SPR,Esprod,22.0,388.7,0.0,False,CURVA,2025-11-01,2,1.0
CP-CEOC2026-001,2026-02-19,2026-02-06,2028-01-01,2028-12-31,Regulado,SPRG,SPR,Esprod,22.0,388.7,100.0,True,CURVA,2025-12-01,1,1.0
CP-CEOC2026-002,2026-03-04,2026-02-19,2027-01-01,2027-12-31,Regulado,DEPG,DEP,Depi,78.6,405.67,0.0,False,CURVA,2025-12-01,1,1.0
CP-CEOC2026-002,2026-03-04,2026-02-19,2027-01-01,2027-12-31,Regulado,EPTG,EPT,Eptg,13.8,390.0,100.0,True,CURVA,2025-12-01,1,1.0
CP-CEOC2026-002,2026-03-04,2026-02-19,2027-01-01,2027-12-31,Regulado,EPTG,EPT,Eptg,13.8,400.0,100.0,True,CURVA,2025-12-01,1,2.0
CP-CEOC2026-002,2026-03-04,2026-02-19,2027-01-01,2027-12-31,Regulado,GASC,GAS,Generarco,118.47,402.5,70.0,True,CURVA,2025-12-01,1,1.0
CP-CEOC2026-002,2026-03-04,2026-02-19,2027-01-01,2027-12-31,Regulado,SPRG,SPR,Esprod,21.0,398.3999999999999,100.0,True,CURVA,2025-12-01,1,1.0
CP-CETC2023-001,2023-06-01,2023-05-19,2027-01-01,2027-12-31,Regulado,ENDG,END,Enel,37.40127,298.66,0.0,False,CURVA,2023-01-03,3,1.0
CP-CETC2023-001,2023-06-01,2023-05-19,2026-01-01,2026-12-31,Regulado,EPMG,EPM,Epm,36.946595,281.97,100.0,True,CURVA,2023-01-03,2,1.0
CP-CETC2023-001,2023-06-01,2023-05-19,2027-01-01,2027-12-31,Regulado,EPMG,EPM,Epm,37.40127,276.42,0.0,False,CURVA,2023-01-03,3,1.0
CP-CETC2023-001,2023-06-01,2023-05-19,2026-01-01,2026-12-31,Regulado,EPSG,EPS,Celsia,36.946595,294.22,0.0,False,CURVA,2023-01-03,2,1.0
CP-CETC2023-001,2023-06-01,2023-05-19,2027-01-01,2027-12-31,Regulado,EPSG,EPS,Celsia,37.40127,284.07,0.0,False,CURVA,2023-01-03,3,1.0
CP-CETC2023-001,2023-06-01,2023-05-19,2026-01-01,2026-12-31,Regulado,ISGG,ISG,Isagen,36.946595,294.38,0.0,False,CURVA,2023-01-03,2,1.0
CP-CETC2023-001,2023-06-01,2023-05-19,2027-01-01,2027-12-31,Regulado,ISGG,ISG,Isagen,37.40127,274.12,100.0,True,CURVA,2023-01-03,3,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2028-01-01,2028-12-31,Regulado,ENDG,END,Enel,98.462,321.4,0.0,False,CURVA,2024-01-06,3,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2029-01-01,2029-12-31,Regulado,ENDG,END,Enel,69.842,318.39,0.0,False,CURVA,2024-01-06,4,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2030-01-01,2030-12-31,Regulado,ENDG,END,Enel,42.411,316.33,0.0,False,CURVA,2024-01-06,5,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2028-01-01,2028-12-31,Regulado,EPMG,EPM,Epm,39.385,313.5,82.01,True,CURVA,2024-01-06,3,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2029-01-01,2029-12-31,Regulado,EPMG,EPM,Epm,34.922,307.73,100.0,True,CURVA,2024-01-06,4,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2030-01-01,2030-12-31,Regulado,EPMG,EPM,Epm,21.208,308.34,100.0,True,CURVA,2024-01-06,5,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2027-01-01,2027-12-31,Regulado,EPSG,EPS,Celsia,21.002,328.5,95.7,True,CURVA,2024-01-06,2,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2028-01-01,2028-12-31,Regulado,EPSG,EPS,Celsia,22.005,323.2,0.0,False,CURVA,2024-01-06,3,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2029-01-01,2029-12-31,Regulado,EPSG,EPS,Celsia,23.0,317.9,0.0,False,CURVA,2024-01-06,4,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2030-01-01,2030-12-31,Regulado,EPSG,EPS,Celsia,23.002,317.9,0.0,False,CURVA,2024-01-06,5,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2028-01-01,2028-12-31,Regulado,ISGG,ISG,Isagen,21.96,304.45,100.0,True,PLANO,2024-01-06,3,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2028-01-01,2028-12-31,Regulado,ISGG,ISG,Isagen,49.233000000000004,312.67,100.0,True,CURVA,2024-01-06,3,2.0
CP-CETC2024-001,2024-09-03,2024-08-21,2029-01-01,2029-12-31,Regulado,ISGG,ISG,Isagen,17.52,300.29,100.0,True,PLANO,2024-01-06,4,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2029-01-01,2029-12-31,Regulado,ISGG,ISG,Isagen,55.873,309.3,28.320000000000004,True,CURVA,2024-01-06,4,2.0
CP-CETC2024-001,2024-09-03,2024-08-21,2030-01-01,2030-12-31,Regulado,ISGG,ISG,Isagen,42.411,309.32,49.99,True,CURVA,2024-01-06,5,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2026-01-01,2026-12-31,Regulado,TRMG,TRM,Termotasajero,13.14,359.98,0.0,False,PLANA,2024-01-06,1,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2026-01-01,2026-12-31,Regulado,TRMG,TRM,Termotasajero,16.858999999999998,364.98,0.0,False,CURVA,2024-01-06,1,2.0
CP-CETC2024-001,2024-09-03,2024-08-21,2027-01-01,2027-12-31,Regulado,TRMG,TRM,Termotasajero,17.52,331.98,100.0,True,PLANO,2024-01-06,2,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2027-01-01,2027-12-31,Regulado,TRMG,TRM,Termotasajero,22.479,337.98,100.0,True,CURVA,2024-01-06,2,2.0
CP-CETC2024-001,2024-09-03,2024-08-21,2028-01-01,2028-12-31,Regulado,TRMG,TRM,Termotasajero,21.96,320.98,0.0,False,PLANO,2024-01-06,3,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2028-01-01,2028-12-31,Regulado,TRMG,TRM,Termotasajero,28.04,327.98,0.0,False,CURVA,2024-01-06,3,2.0
CP-CETC2024-001,2024-09-03,2024-08-21,2029-01-01,2029-12-31,Regulado,TRMG,TRM,Termotasajero,17.52,320.98,0.0,False,PLANO,2024-01-06,4,1.0
CP-CETC2024-001,2024-09-03,2024-08-21,2029-01-01,2029-12-31,Regulado,TRMG,TRM,Termotasajero,22.48,327.98,0.0,False,CURVA,2024-01-06,4,2.0
CP-CETC2024-001,2024-09-03,2024-08-21,2030-01-01,2030-12-31,Regulado,TRMG,TRM,Termotasajero,20.0,316.98,0.0,False,PLANO,2024-01-06,5,1.0
CP-CETC2025-001,2025-06-13,2025-05-30,2027-01-01,2027-12-31,Regulado,EPMG,EPM,Epm,12.789,374.51,100.0,True,NONE,2025-04-01,1,2.0
CP-CETC2025-001,2025-06-13,2025-05-30,2028-01-01,2028-12-31,Regulado,EPMG,EPM,Epm,23.885000000000005,378.52,0.0,False,NONE,2025-04-01,1,3.0
CP-CETC2025-001,2025-06-13,2025-05-30,2026-01-01,2026-12-31,Regulado,EPSG,EPS,Celsia,37.564,394.39000000000004,0.0,False,NONE,2025-04-01,1,1.0
CP-CETC2025-001,2025-06-13,2025-05-30,2027-01-01,2027-12-31,Regulado,EPSG,EPS,Celsia,1.0499999999999998,384.37000000000006,0.0,False,NONE,2025-04-01,1,2.0
CP-CETC2025-001,2025-06-13,2025-05-30,2028-01-01,2028-12-31,Regulado,EPSG,EPS,Celsia,21.816,375.25,0.0,False,NONE,2025-04-01,1,3.0
CP-CETC2025-002,2025-12-17,2025-12-03,2026-02-01,2026-12-31,Regulado,EPSG,EPS,Celsia,21.2424,389.0,100.0,True,CURVA,2025-10-01,1,1.0
CP-CETC2025-002,2025-12-17,2025-12-03,2026-02-01,2026-12-31,Regulado,EPSG,EPS,Celsia,8.851,384.9,100.0,True,CURVA,2025-10-01,2,1.0
CP-CETC2025-002,2025-12-17,2025-12-03,2026-02-01,2026-12-31,Regulado,EPTG,EPT,Eptg,8.851,398.0,0.0,False,CURVA,2025-10-01,2,1.0
CP-CHCC2023-001,2023-07-26,2023-07-12,2027-01-01,2028-12-31,Regulado,ENDG,END,Enel,272.5413541275,295.47999999999996,50.0,True,CURVA,2023-01-05,4,1.0
CP-CHCC2023-001,2023-07-26,2023-07-12,2027-01-01,2028-12-31,Regulado,EPSG,EPS,Celsia,84.487819779525,309.95,0.0,False,CURVA,2023-01-05,4,1.0
CP-CHCC2023-001,2023-07-26,2023-07-12,2027-01-01,2028-12-31,Regulado,EPSG,EPS,Celsia,94.563686305839,301.9,0.0,False,CURVA,2023-01-05,4,2.0
CP-CHCC2023-002,2023-11-01,2023-10-19,2027-01-01,2027-12-31,Regulado,ENDG,END,Enel,29.762882000000005,324.64,100.0,True,CURVA,2023-01-09,4,1.0
CP-CHCC2023-002,2023-11-01,2023-10-19,2028-01-01,2028-12-31,Regulado,ENDG,END,Enel,161.361635355,307.55,0.0,False,CURVA,2023-01-09,5,1.0
CP-CHCC2023-002,2023-11-01,2023-10-19,2029-01-01,2029-12-31,Regulado,ENDG,END,Enel,163.28710185,294.54,0.0,False,CURVA,2023-01-09,6,1.0
CP-CHCC2023-002,2023-11-01,2023-10-19,2030-01-01,2030-12-31,Regulado,ENDG,END,Enel,165.21829431,289.6,0.0,False,CURVA,2023-01-09,7,1.0
CP-CHCC2023-002,2023-11-01,2023-10-19,2031-01-01,2031-12-31,Regulado,ENDG,END,Enel,167.15397979,286.42,0.0,False,CURVA,2023-01-09,8,1.0
